date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:06	48801/48801	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202017%2013:10:22%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/logo.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/logo.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:06	158759/158759	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:06%20GMT	https://www.atlasumrah.com/staging/umrah-packages-from-bangalore-2022.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/umrah-packages-from-bangalore-2022.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:07	60953/60953	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:06%20GMT	https://www.atlasumrah.com/staging/hajj-from-mumbai-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/hajj-from-mumbai-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:07	158826/158826	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:06%20GMT	https://www.atlasumrah.com/staging/umrah-packages-from-ahmedabad-2022.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/umrah-packages-from-ahmedabad-2022.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:07	60867/60867	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:06%20GMT	https://www.atlasumrah.com/staging/hajj-from-ahmedabad-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/hajj-from-ahmedabad-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:07	60911/60911	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:06%20GMT	https://www.atlasumrah.com/staging/hajj-from-bangalore-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/hajj-from-bangalore-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:08	157076/157076	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:07%20GMT	https://www.atlasumrah.com/staging/ziyarat.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/ziyarat.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:08	274884/274884	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:07%20GMT	https://www.atlasumrah.com/staging/ramzaan-umrah-packages-from-bangalore-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/ramzaan-umrah-packages-from-bangalore-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:08	274875/274875	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:07%20GMT	https://www.atlasumrah.com/staging/ramzaan-umrah-packages-from-mumbai-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/ramzaan-umrah-packages-from-mumbai-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:08	139996/139996	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:08%20GMT	https://www.atlasumrah.com/staging/contact-us.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/contact-us.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:09	274884/274884	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:29:07%20GMT	https://www.atlasumrah.com/staging/ramzaan-umrah-packages-from-ahmedabad-2023.php	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/ramzaan-umrah-packages-from-ahmedabad-2023.html	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:09	194661/194661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202017%2013:10:24%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/umrah1.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/umrah1.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:09	15077/15077	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:22%20GMT	https://www.atlasumrah.com/staging/img/icons/flight-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/flight-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:09	33994/33994	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:24%20GMT	https://www.atlasumrah.com/staging/img/icons/hotel-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/hotel-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:09	18016/18016	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:25%20GMT	https://www.atlasumrah.com/staging/img/icons/meals-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/meals-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:10	19674/19674	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:27%20GMT	https://www.atlasumrah.com/staging/img/icons/transport-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/transport-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:10	12418/12418	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:27%20GMT	https://www.atlasumrah.com/staging/img/icons/sightseeing-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/sightseeing-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:10	6243/6243	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2008:33:00%20GMT	https://www.atlasumrah.com/staging/img/icons/logo_visa.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/logo_visa.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:10	5213/5213	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:26%20GMT	https://www.atlasumrah.com/staging/img/icons/quadB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/quadB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:10	3167/3167	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:27%20GMT	https://www.atlasumrah.com/staging/img/icons/tripleB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/tripleB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:11	3111/3111	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:28%20GMT	https://www.atlasumrah.com/staging/img/icons/twinB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/twinB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:11	70208/70208	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:25%20GMT	https://www.atlasumrah.com/staging/img/icons/makkah-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/makkah-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:11	14558/14558	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:24%20GMT	https://www.atlasumrah.com/staging/img/icons/madina-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/madina-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:11	34191/34191	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:23%20GMT	https://www.atlasumrah.com/staging/img/icons/hotel-icon-grey.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/hotel-icon-grey.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:12	1044/1044	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:24%20GMT	https://www.atlasumrah.com/staging/img/icons/makkah-icon-grey.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/makkah-icon-grey.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:12	5095/5095	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:23%20GMT	https://www.atlasumrah.com/staging/img/icons/location-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/location-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:12	3672/3672	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:26%20GMT	https://www.atlasumrah.com/staging/img/icons/ratings-icon.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/ratings-icon.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:12	183558/183558	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Nov%202018%2008:13:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman1.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman1.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:13	130464/130464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Nov%202018%2008:13:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman2.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman2.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:13	90428/90428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Nov%202018%2008:13:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman4.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman4.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:13	79546/79546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:13	138329/138329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Nov%202018%2008:13:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman3.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/dar-al-eiman/dar-al-eiman3.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:13	23936/23936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark1.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark1.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:14	21505/21505	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark2.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark2.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:14	24401/24401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark3.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark3.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:15	26459/26459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark4.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark4.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:15	26018/26018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2007:56:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark5.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/Luluat-Al-Sharq/loluat-al-shark5.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:15	150055/150055	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202018%2012:42:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz1.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz1.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:16	100167/100167	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202018%2012:42:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz4.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz4.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:16	140260/140260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202018%2012:42:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz2.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz2.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:16	69248/69248	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202018%2012:42:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz5.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz5.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:16	119717/119717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Oct%202018%2012:42:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz3.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/jawharat-al-fayroz/jawharat-al-fayroz3.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:16	27607/27607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202019%2007:44:16%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/1.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/1.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:17	78929/78929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:28%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/2.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/2.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:17	72362/72362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/3.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/3.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:17	49486/49486	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/4.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/4.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:17	51470/51470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/5.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/5.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:17	39718/39718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:30%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/6.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/6.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:18	63041/63041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:32%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/7.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/7.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:18	72460/72460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:32%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/8.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/8.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:18	47272/47272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:26%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/10.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/10.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:18	74457/74457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Sep%202018%2009:02:32%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/9.jpg	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/hotel-view/azka-al-safa/new/9.jpg	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:19	65108/65108	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:30%20GMT	https://www.atlasumrah.com/staging/img/logos/air-india.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/logos/air-india.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:19	107245/107245	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:31%20GMT	https://www.atlasumrah.com/staging/img/logos/vistara-airlines.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/logos/vistara-airlines.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:19	119602/119602	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:31%20GMT	https://www.atlasumrah.com/staging/img/logos/saudi-airlines.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/logos/saudi-airlines.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:19	62202/62202	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:30%20GMT	https://www.atlasumrah.com/staging/img/logos/indigo.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/logos/indigo.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:19	60973/60973	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Nov%202022%2014:26:21%20GMT	https://www.atlasumrah.com/staging/img/icons/credit-card-bar.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/img/icons/credit-card-bar.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:20	48801/48801	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202017%2013:11:12%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/logo/atlas.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/logo/atlas.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:20	218/218	---M--	200	added ('OK')	text/css	date:Sat,%2007%20Jan%202023%2018:12:05%20GMT	https://www.atlasumrah.com/staging/css/footer.css	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/css/footer.css	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:20	435/435	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Mar%202023%2006:02:47%20GMT	https://www.atlasumrah.com/staging/js/footer.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/js/footer.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:20	4666/4666	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202017%2013:11:12%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/icons/name.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/icons/name.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:21	1301/1301	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2007:53:44%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/icons/emailB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/icons/emailB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:21	1218/1218	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202019%2007:55:06%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/icons/phoneB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/icons/phoneB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:21	8121/8121	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202017%2013:11:08%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/images/icons/calendarB.png	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/images/icons/calendarB.png	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	85237/85237	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:56:42%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/jquery/jquery-2.2.3.min.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/jquery/jquery-2.2.3.min.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	36853/36853	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:41:36%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/bootstrap/js/bootstrap.min.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/bootstrap/js/bootstrap.min.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	3634/3634	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:24:58%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/detect-browser/browser.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/detect-browser/browser.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	4247/4247	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:39:06%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/smooth-scroll/jquery-smoothscroll.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/smooth-scroll/jquery-smoothscroll.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	8287/8287	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:43:14%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/wow-js/wow.min.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/wow-js/wow.min.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:22	6997/6997	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2012:59:26%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/libs/selectbox/js/jquery.selectbox-0.2.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/libs/selectbox/js/jquery.selectbox-0.2.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:23	669/669	---M--	200	added ('OK')	application/javascript	date:Sat,%2007%20Jan%202023%2018:10:12%20GMT	https://www.atlasumrah.com/staging/js/captcha.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/js/captcha.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
22:59:23	14275/14275	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2013:35:34%20GMT	https://www.atlasumrah.com/staging/assets/frontend_end/js/form/jquery.form.min.js	D:/DEV/atlusumrahj/www.atlasumrah.com/staging/assets/frontend_end/js/form/jquery.form.min.js	(from https://www.atlasumrah.com/staging/umrah-packages-from-mumbai-2022.php)
